imdb_id,title,year,budget,actual_budget,revenue,actual_revenue,runtime,vote_average,vote_count,popularity,movielens_id,tmdb_id,genres,director,in_connections,out_connections,tot_connections,connected_movies,0,1
109813,The Flintstones,1994,46.0,86.48,341.63,642.26,91,5.0,559,15.019586,355,888.0,Comedy|Fantasy,Brian Levant,97,10,107,0158622|3719916|0053502|0109813,-0.0164254177072962,0.0169677537570332
109830,Forrest Gump,1994,55.0,103.4,677.95,1274.55,142,8.2,8147,48.307194,356,13.0,Comedy|Drama,Robert Zemeckis,962,30,992,1002819|0109830,-0.0239189342796188,0.0027317638301085
109831,Four Weddings and a Funeral,1994,6.0,11.28,254.7,478.84,117,6.6,654,8.990345,357,712.0,Comedy,Mike Newell,211,6,217,7587362|0109831,0.0222626675936473,-0.0050406777257362
110093,I Love Trouble,1994,45.0,84.6,61.95,116.47,123,5.3,41,3.570874,360,10879.0,Action|Comedy,Charles Shyer,8,7,15,0110093,-0.004476013191022,0.0141626321428371
110357,The Lion King,1994,45.0,84.6,788.24,1481.89,89,8.0,5520,21.605761,364,8587.0,Adventure|Animation|Drama|Musical,Roger Allers,1413,21,1434,0120131|0318403|3793630|6494434|6105098|0110357,-0.02432289458503,-0.002656446017529
107426,Little Buddha,1993,35.0,67.55,4.86,9.38,140,6.0,76,5.681522,365,1689.0,Drama,Bernardo Bertolucci,9,0,9,0107426,0.0196206513368514,0.0100028026812371
111686,New Nightmare,1994,14.0,26.32,18.09,34.01,112,6.4,297,9.860522,366,11596.0,Drama|Horror|Thriller,Wes Craven,65,25,90,0087800|0089686|0093629|0095742|0097981|0101917|0111686,0.005392287626961,-0.0132892040375068
110475,The Mask,1994,23.0,43.24,351.58,660.97,101,6.6,2550,14.13488,367,854.0,Action|Comedy|Fantasy,Chuck Russell,299,29,328,0112064|0362165|0110475,-0.0082424927062037,0.0144021390444815
110622,The Naked Gun 33⅓: The Final Insult,1994,30.0,56.4,51.13,96.12,83,6.4,535,10.587232,370,36593.0,Action|Comedy,Peter Segal,58,47,105,1957979|0083466|0095705|0102510|0110622,-0.007893460126729,0.0116063612349672
110950,Reality Bites,1994,11.5,21.62,20.08,37.75,99,6.5,180,6.514592,372,2788.0,Comedy|Drama,Ben Stiller,74,21,95,0110950,-0.0162885482688015,-0.0003743105172093
105226,Red Rock West,1993,8.0,15.44,2.0,3.86,98,6.4,71,5.137903,373,10427.0,Thriller,John Dahl,18,2,20,0105226,0.0101006082031725,-0.0155399949657337
111257,Speed,1994,30.0,56.4,350.45,658.85,116,6.8,1814,10.859292,377,1637.0,Action|Thriller,Jan de Bont,366,14,380,0120179|1545465|0111257,0.0096966873907794,-0.0042279983585115
111438,Timecop,1994,27.0,50.76,101.65,191.1,99,5.5,288,8.907074,379,8831.0,Action|Sci-Fi|Thriller,Peter Hyams,91,6,97,0318763|2937706|0111438,0.0149708864920199,0.0015174708452151
111503,True Lies,1994,115.0,216.2,378.88,712.29,141,6.8,1138,11.396099,380,36955.0,Action|Adventure|Comedy|Thriller,James Cameron,231,27,258,0103103|0111503,0.002150809269636,0.008606374335736
111756,Wyatt Earp,1994,63.0,118.44,25.05,47.09,191,6.5,203,9.277147,383,12160.0,Western,Lawrence Kasdan,22,0,22,0111756,0.0005522408211529,-0.0247293307708338
110399,A Low Down Dirty Shame,1994,10.0,18.8,29.39,55.25,100,6.0,31,3.021526,387,26352.0,Action|Comedy,Keenen Ivory Wayans,6,16,22,0110399,-0.0047518016012755,0.0112017538812229
110186,Jason's Lyric,1994,7.0,13.16,20.85,39.2,119,5.9,9,0.912909,391,22067.0,Drama,Doug McHenry,7,2,9,0110186,0.0067915864550043,-0.0233149681556765
111301,Street Fighter,1994,35.0,65.8,99.42,186.91,102,4.1,330,13.58449,393,11667.0,Action|Adventure|Fantasy,Steven E. de Souza,143,9,152,0144069|0219458|0185708|0495900|0891592|1696187|0106545|0114563|0111301,0.0058212174404796,0.0207698488765201
110027,Highlander: The Final Dimension,1994,26.0,48.88,36.8,69.18,99,4.5,110,6.866634,405,8011.0,Action|Fantasy,Andrew Morahan,12,8,20,0144714|0144964|0299981|0465657|0091203|0102034|0103442|0182228|0147773|0110027,0.0118712135921594,0.0163158887746675
113409,In the Mouth of Madness,1994,8.0,15.04,8.95,16.83,95,7.1,307,8.497643,407,2654.0,Horror|Thriller,John Carpenter,41,8,49,5866542|0113409,0.0146787097414856,-0.0150936049037191
106226,The Age of Innocence,1993,34.0,65.62,32.26,62.26,139,7.0,172,8.013617,412,10436.0,Drama,Martin Scorsese,53,7,60,0106226,-0.0099475559543936,-0.0216611078542086
109067,The Air Up There,1994,17.08,32.11,21.01,39.5,107,5.1,42,1.896273,414,46094.0,Comedy,Paul Michael Glaser,5,2,7,0109067,0.0237689691616588,-0.0069071407813849
109254,Beverly Hills Cop III,1994,50.0,94.0,119.21,224.11,104,5.5,445,11.787784,420,306.0,Action|Comedy|Thriller,John Landis,24,3,27,3083016|0086960|0092644|0109254,0.004436144363247,0.0047822261269389
106452,Body Snatchers,1993,13.0,25.09,0.43,0.83,87,5.8,102,6.559693,426,4722.0,Horror|Sci-Fi|Thriller,Abel Ferrara,16,2,18,0049366|0077745|0106452,0.018060489038476,-0.0074344179699596
106489,A Bronx Tale,1993,22.0,42.46,17.29,33.37,121,7.4,447,6.115628,428,1607.0,Drama,Robert De Niro,21,1,22,0106489,-0.0121645430844057,0.0219390750290665
106505,Calendar Girl,1993,13.0,25.09,2.57,4.96,90,3.7,10,1.316741,430,117553.0,Comedy|Drama,John Whitesell,3,10,13,0106505,-0.0236255245140483,0.0061875815130764
106519,Carlito's Way,1993,30.0,57.9,36.52,70.48,144,7.7,805,8.698509,431,6075.0,Drama,Brian De Palma,75,10,85,0427038|4321328|0106519,-0.0218842670402365,-0.01221492570109
106582,Cliffhanger,1993,70.0,135.1,255.0,492.15,112,6.1,600,9.830853,434,9350.0,Action|Adventure|Thriller,Renny Harlin,105,3,108,1441251|0106582,0.0089142638324002,0.0034203256514924
109456,Color of Night,1994,40.0,75.2,19.73,37.09,121,5.4,117,14.228963,436,2124.0,Drama|Thriller,Richard Rush,18,4,22,0109456,0.0028916096972817,-0.0147990549034161
106677,Dazed and Confused,1993,6.9,13.32,7.99,15.42,102,7.4,588,6.8652,441,9571.0,Comedy,Richard Linklater,174,35,209,0106677,0.019772735820317,0.013011786056879
106697,Demolition Man,1993,57.0,110.01,159.06,306.99,115,6.4,1018,11.626116,442,9739.0,Action|Adventure|Sci-Fi,Marco Brambilla,132,18,150,0106697,0.0065230824969772,0.0120281964951401
106941,For Love or Money,1993,30.0,57.9,11.15,21.52,94,5.7,77,8.468869,453,9024.0,Comedy,Barry Sonnenfeld,8,5,13,0120540|0106941,0.0118931385804205,-0.0213857057518997
106918,The Firm,1993,42.0,81.06,270.25,521.58,154,6.6,513,9.678367,454,37233.0,Drama|Thriller,Sydney Pollack,56,2,58,0106918,-0.0043891049794389,-0.0117359486127959
106965,Free Willy,1993,20.0,38.6,153.7,296.64,112,6.0,429,5.990572,455,1634.0,Adventure|Drama,Simon Wincer,226,0,226,0113114|0119152|1394329|0106965,-0.0116864971677106,-0.0013364493131277
106977,The Fugitive,1993,44.0,84.92,368.88,711.94,130,7.2,1240,10.08937,457,5503.0,Thriller,Andrew Davis,305,4,309,0120873|0247097|1062355|4698612|0056757|0106977,0.009595282713162,-0.0181756805239899
107004,Geronimo: An American Legend,1993,35.0,67.55,18.64,35.98,115,5.9,44,4.653462,458,35588.0,Drama|Western,Walter Hill,11,0,11,0107004,-0.0146206979281559,-0.0112743923457913
107076,Hard Target,1993,18.0,34.74,74.19,143.19,97,6.1,237,7.834351,464,2019.0,Action|Adventure|Thriller,John Woo,43,7,50,5241578|0107076,0.0085327276518332,0.0035635844071585
107144,Hot Shots! Part Deux,1993,25.0,48.25,133.75,258.14,86,6.2,463,13.482371,466,9255.0,Action|Comedy,Jim Abrahams,34,50,84,0102059|0107144,-0.0058948215377518,0.0107896531568416
107206,In the Line of Fire,1993,40.0,77.2,177.0,341.61,128,6.8,392,12.637158,474,9386.0,Action|Thriller,Wolfgang Petersen,97,4,101,0107206,0.0087026006099159,-0.0031199901971346
107207,In the Name of the Father,1993,13.0,25.09,65.8,126.99,133,7.6,363,7.405895,475,7984.0,Drama,Jim Sheridan,30,1,31,0107207,-0.0117075462456858,-0.0220708865883592
107290,Jurassic Park,1993,63.0,121.59,920.1,1775.79,127,7.6,4956,8.863776,480,329.0,Action|Adventure|Sci-Fi|Thriller,Steven Spielberg,1772,15,1787,0119567|0163025|0369610|4881806|8041270|0107290,0.0102282736461665,0.0084610787661347
107302,Kalifornia,1993,9.0,17.37,2.4,4.63,117,6.5,209,8.4337,481,10909.0,Drama|Thriller,Dominic Sena,20,2,22,0107302,-0.0045250294829749,-0.0099213897045993
110265,Killing Zoe,1993,1.5,2.9,0.42,0.81,96,6.1,111,4.948569,482,507.0,Drama|Thriller,Roger Avary,14,9,23,0110265,-2.9128773247819805e-05,-0.0142809574829155
107362,Last Action Hero,1993,85.0,164.05,137.3,264.99,130,6.1,725,9.434006,485,9593.0,Action|Adventure|Comedy|Fantasy,John McTiernan,139,81,220,0107362,-0.0031590025735775,0.0165906342600515
107507,Manhattan Murder Mystery,1993,13.5,26.06,11.29,21.79,104,7.1,169,8.939404,492,10440.0,Comedy,Woody Allen,18,12,30,0107507,-0.0239998599373604,0.0077788731853936
107554,Menace II Society,1993,3.5,6.76,27.9,53.85,97,7.2,179,5.260924,493,9516.0,Action|Drama,Albert Hughes,44,9,53,0107554,-0.0093653840915784,-0.0014190078201172
116253,Executive Decision,1996,55.0,97.9,121.97,217.11,133,5.8,261,13.106291,494,2320.0,Action|Adventure|Thriller,Stuart Baird,33,6,39,0116253,0.0097820018673976,0.0040717978332368
107614,Mrs. Doubtfire,1993,25.0,48.25,441.29,851.69,125,7.0,1638,11.16553,500,788.0,Comedy|Drama,Chris Columbus,313,33,346,0139872|0233422|0107614,-0.0208396103848376,-0.000567621123932
110657,The Next Karate Kid,1994,12.0,22.56,15.83,29.76,107,4.8,202,9.9697,502,11231.0,Action,Christopher Cain,19,6,25,0087538|0091326|0097647|0110657,0.0247885545268838,-0.0029742982764994
110678,No Escape,1994,20.0,37.6,15.34,28.84,118,6.1,86,9.715187,504,10447.0,Action|Drama|Sci-Fi,Martin Campbell,12,4,16,0110678,0.0001830403890693,0.0045113523744469
107808,A Perfect World,1993,30.0,57.9,135.13,260.8,138,7.2,376,8.040589,507,9559.0,Drama|Thriller,Clint Eastwood,20,4,24,0107808,-0.0065297508968751,-0.0135094558214856
107818,Philadelphia,1993,26.0,50.18,206.68,398.89,125,7.6,1019,13.373006,508,9800.0,Drama,Jonathan Demme,165,5,170,0107818,0.0215058173607537,-0.0126440083757766
107822,The Piano,1993,7.0,13.51,116.7,225.23,121,7.1,290,7.436758,509,713.0,Drama,Jane Campion,109,1,110,0107822,-0.0011626115619547,-0.0246695456124917
107840,Poetic Justice,1993,14.0,27.02,27.52,53.11,109,6.9,47,6.972599,510,8291.0,Drama,John Singleton,32,5,37,0107840,0.0213450129148028,0.0038103935989662
110955,The Ref,1994,11.0,20.68,11.44,21.51,97,6.7,99,5.868677,514,10872.0,Comedy,Ted Demme,20,8,28,0110955,-0.0231663425179547,-0.0073725808152758
107943,The Remains of the Day,1993,11.5,22.2,23.24,44.85,134,7.5,213,12.222576,515,1245.0,Drama,James Ivory,67,2,69,0107943,-0.007468057934274,-0.0238745421741069
110971,Renaissance Man,1994,40.0,75.2,24.33,45.74,128,5.9,83,4.985157,516,11858.0,Comedy|Drama,Penny Marshall,5,10,15,0110971,-0.0165810536501092,0.0056789961192858
107978,RoboCop 3,1993,22.0,42.46,10.7,20.65,104,4.2,309,8.685798,519,5550.0,Action|Drama|Sci-Fi|Thriller,Fred Dekker,52,4,56,0108909|0220008|3034552|0093870|0100502|0107978,0.0084297437355457,-0.006163853247408
107977,Robin Hood: Men in Tights,1993,20.0,38.6,35.74,68.98,104,6.4,575,17.136672,520,8005.0,Comedy,Mel Brooks,76,33,109,0072585|0072585|0107977,-0.0041296545115698,-0.0218055152280146
107983,Romeo Is Bleeding,1993,11.5,22.2,3.28,6.33,100,5.7,36,9.796318,521,2088.0,Thriller,Peter Medak,12,2,14,0107983,0.0125159005192992,-0.0157100094104404
108000,Ruby in Paradise,1993,0.8,1.54,1.0,1.93,114,5.6,10,0.941994,523,47889.0,Drama,Victor Nunez,7,1,8,0108000,0.007022799287898,-0.0236610848722961
108002,Rudy,1993,12.0,23.16,22.75,43.91,114,7.2,187,5.914833,524,14534.0,Drama,David Anspaugh,120,1,121,0108002,-0.0254868330143514,0.0015869810591073
108052,Schindler's List,1993,22.0,42.46,321.37,620.24,195,8.3,4436,41.725123,527,424.0,Drama,Steven Spielberg,440,3,443,0108052,-0.0147920799224166,0.0215782634255425
111127,Serial Mom,1994,13.0,24.44,7.82,14.7,95,6.4,137,5.305311,532,11592.0,Comedy|Horror,John Waters,33,294,327,0111127,-0.0166173192338192,0.0113407816687466
111143,The Shadow,1994,25.0,47.0,48.06,90.35,108,5.4,140,7.881107,533,8850.0,Action|Adventure|Fantasy,Russell Mulcahy,25,4,29,0111143,0.0035628145816825,0.0171508680540642
108160,Sleepless in Seattle,1993,21.0,40.53,227.8,439.65,105,6.5,630,10.234919,539,858.0,Comedy|Drama,Nora Ephron,256,14,270,0108160,-0.0174279741938353,0.0003745252272511
108162,Sliver,1993,40.0,77.2,116.3,224.46,108,4.9,144,11.23297,540,867.0,Thriller,Phillip Noyce,24,5,29,0108162,0.0143623014847094,-0.0169330420300372
83658,Blade Runner,1982,28.0,80.92,33.14,95.77,117,7.9,3833,96.272374,541,78.0,Action|Sci-Fi|Thriller,Ridley Scott,862,18,880,1856101|7326248|7387408|7428594|0083658,0.0152566611683656,0.0005199566571832
108174,So I Married an Axe Murderer,1993,20.0,38.6,11.59,22.37,93,6.1,131,8.051914,543,10442.0,Comedy|Thriller,Thomas Schlamme,28,16,44,0108174,0.0021070514670202,0.0003272240208112
108255,Super Mario Bros.,1993,48.0,92.64,20.92,40.38,104,4.0,236,7.198455,546,9607.0,Action|Adventure|Comedy|Fantasy|Sci-Fi,Annabel Jankel,197,10,207,0108255,0.0007159055759983,0.0214287308976412
111323,Surviving the Game,1994,7.4,13.91,7.69,14.46,96,6.1,53,3.644641,547,17585.0,Action|Adventure|Thriller,Ernest R. Dickerson,14,0,14,0111323,0.0066887716981922,0.0053882904816275
111400,Terminal Velocity,1994,50.0,94.0,16.48,30.98,102,5.0,82,8.012225,548,9057.0,Action|Thriller,Deran Sarafian,6,2,8,0111400,0.0158158929255781,-0.0027643783961615
107688,The Nightmare Before Christmas,1993,18.0,34.74,75.63,145.97,76,7.6,2135,17.730913,551,9479.0,Animation|Fantasy|Musical,Henry Selick,397,24,421,1002748|1324170|0107688,-0.0184362608396296,0.0170669827401778
108333,The Three Musketeers,1993,30.0,57.9,53.9,104.03,105,6.2,219,6.34785,552,10057.0,Action|Adventure|Comedy,Stephen Herek,36,1,37,0108333,-0.0021145595303884,0.0131712717363635
108358,Tombstone,1993,25.0,48.25,56.51,109.06,130,7.4,632,11.338194,553,11969.0,Action|Drama|Western,George P. Cosmatos,115,1,116,0108358,-0.0118698052712306,-0.0074627962488737
108399,True Romance,1993,12.5,24.12,12.28,23.7,120,7.5,762,17.189328,555,319.0,Thriller,Tony Scott,158,56,214,0359715|0108399,0.0089495162761403,-0.0187564842245979
110763,The Pagemaster,1994,27.0,50.76,13.67,25.7,80,6.2,178,7.436001,558,15139.0,Action|Adventure|Animation|Fantasy,Joe Johnston,32,9,41,5554958|0110763,0.0001369470980558,0.0179697801837409
99785,Home Alone,1990,18.0,38.34,476.68,1015.33,103,7.1,2487,0.702543,586,771.0,Comedy,Chris Columbus,832,23,855,0104431|0119303|0329200|2308733|1101206|6249970|1101206|0099785,-0.0106163039607391,-0.0216818335315854
99653,Ghost,1990,22.0,46.86,505.0,1075.65,127,6.9,1381,11.945397,587,251.0,Comedy|Drama|Fantasy|Thriller,Jerry Zucker,513,14,527,0399530|0353154|1655400|0099653,-0.0106836089993548,-0.0060068881686719
103639,Aladdin,1992,28.0,55.72,504.05,1003.06,90,7.4,3495,16.357419,588,812.0,Adventure|Animation|Comedy|Musical,Ron Clements,938,26,964,0107952|0105935|0115491|0288416|0233177|1172058|1167012|6139732|0103639,-0.0161250274362611,0.0173128309482771
103064,Terminator 2: Judgment Day,1991,100.0,205.0,520.0,1066.0,137,7.7,4274,22.661695,589,280.0,Action|Sci-Fi,James Cameron,1369,42,1411,0181852|0438488|1340138|6450804|8248304|0088247|0103064,0.0121450756929641,0.0129633039976338
99348,Dances with Wolves,1990,22.0,46.86,424.21,903.57,181,7.6,1084,11.654349,590,581.0,Adventure|Drama|Western,Kevin Costner,295,3,298,0050915|0099348,-0.0220844699196463,-0.005268033451508
96895,Batman,1989,35.0,78.75,411.35,925.54,126,7.0,2145,19.10673,592,268.0,Action|Thriller,Tim Burton,1060,32,1092,0103776|0112462|0118688|0096895,0.0088805967760462,-0.0046508321933113
102926,The Silence of the Lambs,1991,19.0,38.95,272.74,559.12,119,8.1,4549,4.307222,593,274.0,Horror|Thriller,Jonathan Demme,1288,18,1306,0212985|0289765|0367959|2243973|0111068|0102926,0.0149482428688656,-0.017656171719834
29583,Snow White and the Seven Dwarfs,1937,1.49,28.76,184.93,3569.15,83,6.9,1973,16.263878,594,408.0,Animation|Drama|Fantasy|Musical,David Hand,1308,1,1309,6208148|0029583,-0.022057543476457,-0.0048487895709124
101414,Beauty and the Beast,1991,25.0,51.25,377.35,773.57,84,7.5,3029,23.433511,595,10020.0,Animation|Fantasy|Musical,Gary Trousdale,861,14,875,0221773|0118692|0167038|4886826|1171997|1167012|2771200|0101414,-0.0177345389413052,0.017646039344039
32910,Pinocchio,1940,2.6,51.64,84.3,1674.2,88,6.9,1412,14.202284,596,10895.0,Animation|Fantasy|Musical,Hamilton Luske,782,1,783,0093743|4593060|0032910,-0.01643746454311,0.0181287557086013
100405,Pretty Woman,1990,14.0,29.82,463.0,986.19,119,7.0,1807,13.348451,597,114.0,Comedy,Garry Marshall,545,7,552,0100405,-0.0115982398059021,-0.0209321058933296
65214,The Wild Bunch,1969,6.24,47.42,0.64,4.86,145,7.7,266,11.722424,599,576.0,Adventure|Western,Sam Peckinpah,215,6,221,2028582|0065214,-0.0073191560933521,0.0228680362629502
116282,Fargo,1996,7.0,12.46,60.61,107.89,98,7.7,2080,12.61469,608,275.0,Comedy|Drama|Thriller,Joel Coen,282,17,299,2802850|0116282,-0.0110549568940629,-0.0078897182213482
116514,Hellraiser: Bloodline,1996,4.0,7.12,16.68,29.69,86,4.9,111,5.263187,611,8766.0,Action|Horror|Sci-Fi,Kevin Yagher,32,3,35,0229440|0274546|0337636|0354623|1716747|5476182|0093177|0095294|0104409|0116514,0.0165238634374571,0.0075735284213244
65421,The Aristocats,1970,4.0,28.76,55.68,400.34,78,7.1,1287,9.834047,616,10112.0,Animation,Wolfgang Reitherman,158,1,159,0065421,-0.0118591655073589,0.0215415047500556
117381,Primal Fear,1996,30.0,53.4,102.62,182.66,129,7.4,644,10.326213,628,1592.0,Drama|Thriller,Gregory Hoblit,45,3,48,0337971|0117381,-0.0049569501826871,-0.015924606707597
116414,Girl 6,1996,12.0,21.36,4.94,8.79,108,5.7,17,4.405169,639,61752.0,Comedy|Drama,Spike Lee,12,14,26,0116414,-0.0153335014268444,0.0065239143479909
115956,Courage Under Fire,1996,46.0,81.88,100.86,179.53,117,6.2,240,11.595316,647,10684.0,Action|Drama,Edward Zwick,20,2,22,0115956,-0.0042055736455295,-0.0002384777937107
117060,Mission: Impossible,1996,80.0,142.4,457.7,814.71,110,6.7,2677,15.793477,648,954.0,Action|Adventure|Thriller,Brian De Palma,415,10,425,0120755|0317919|1229238|2381249|4912910|9603212|9603208|0060009|0117060,0.0076476809117085,0.0037251033745411
116136,DragonHeart,1996,57.0,101.46,115.27,205.18,103,6.4,553,23.63659,653,8840.0,Action|Adventure|Fantasy,Rob Cohen,54,2,56,0214641|3829170|5610626|9711106|0116136,0.002246934250221,0.014915153779719
116683,James and the Giant Peach,1996,38.0,67.64,28.92,51.48,79,6.2,375,13.217623,661,10539.0,Adventure|Animation|Fantasy|Musical,Henry Selick,64,2,66,0116683,-0.0060057697102361,0.0210345280663907
116269,Faithful,1996,13.0,23.14,9.79,17.43,91,4.8,4,1.296862,664,47502.0,Comedy,Paul Mazursky,4,1,5,0116269,0.0224353726822472,-0.0117175329149122
117705,Space Jam,1996,80.0,142.4,250.2,445.36,88,6.5,1335,11.054251,673,2300.0,Adventure|Animation|Comedy|Fantasy|Sci-Fi,Joe Pytka,279,56,335,3554046|0117705,-0.0077644207354152,0.0189720209716966
62711,Barbarella,1968,9.0,72.0,2.5,20.0,98,5.7,149,14.304205,674,8069.0,Adventure|Comedy|Sci-Fi,Roger Vadim,173,1,174,0062711,-0.0057097543895761,0.0184892353163323
117104,Mrs. Winterbourne,1996,25.0,44.5,10.07,17.92,105,5.5,26,9.1861,691,40001.0,Comedy,Richard Benjamin,4,2,6,0279410|0041694|0117104,0.0172635018089773,0.0163608404244516
117420,The Quest,1996,30.0,53.4,57.4,102.17,95,5.3,126,7.941972,704,9103.0,Action|Adventure,Jean-Claude Van Damme,9,0,9,0117420,0.005679173980444,0.0154085857842367
95776,Oliver & Company,1988,31.0,73.16,74.15,174.99,74,6.5,372,10.813579,709,12233.0,Adventure|Animation|Comedy|Musical,George Scribner,68,10,78,0095776,-0.0145334290441406,0.0166431281350188
116322,Flipper,1996,25.53,45.44,20.08,35.74,95,5.3,85,4.557006,711,36355.0,Adventure,Alan Shapiro,12,5,17,0057063|0116322,0.0018374335859749,0.0212987082151641
113362,The Horseman on the Roof,1995,35.0,64.05,15.0,27.45,135,6.7,25,1.690768,715,11876.0,Drama,Jean-Paul Rappeneau,8,0,8,0113362,-0.0054391414131462,-0.022821922526664
115963,The Craft,1996,15.0,26.7,24.77,44.09,101,6.3,388,12.860385,724,9100.0,Drama|Fantasy|Horror|Thriller,Andrew Fleming,89,10,99,0475944|0115963,0.0062596449411443,-0.0108401101288391
117500,The Rock,1996,75.0,133.5,335.06,596.41,136,6.9,1474,13.249824,733,9802.0,Action|Adventure|Thriller,Michael Bay,172,12,184,1097079|0364621|0117500,0.0067525307185559,0.0044826345628111
117998,Twister,1996,92.0,163.76,494.47,880.16,113,6.1,966,8.739144,736,664.0,Action|Adventure|Thriller,Jan de Bont,190,15,205,0117998,0.0093922334109146,0.0044842467482306
115571,The Arrival,1996,25.0,44.5,14.05,25.01,115,6.1,200,6.497591,748,10547.0,Action|Sci-Fi|Thriller,David Twohy,13,12,25,6189792|0122961|0115571,0.0125672954843845,0.0019479599393677
57012,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964,1.8,16.18,9.44,84.87,95,8.0,1472,9.80398,750,935.0,Comedy,Stanley Kubrick,659,7,666,0057012,0.0213713711831372,-0.0139717303232946
117331,The Phantom,1996,45.0,80.1,17.3,30.79,100,4.7,138,8.079541,761,9826.0,Action|Adventure,Simon Wincer,28,1,29,0117331,0.0078007606775279,0.0172374680486622
117765,Striptease,1996,50.0,89.0,113.31,201.69,115,4.4,210,11.341502,762,9879.0,Comedy,Andrew Bergman,44,51,95,0117765,0.0237423719282513,0.0091131388721052
116669,Jack,1996,45.0,80.1,58.62,104.34,113,5.9,340,6.287245,765,7095.0,Comedy|Drama,Francis Ford Coppola,27,14,41,0116669,-0.0137973881049536,0.003893680750754
117951,Trainspotting,1996,4.0,7.12,16.49,29.35,93,7.8,2737,19.348466,778,627.0,Comedy|Drama,Danny Boyle,264,27,291,2763304|0117951,-0.0229824416910847,0.0001684270849262
116629,Independence Day,1996,75.0,133.5,816.97,1454.21,145,6.7,3334,17.634197,780,602.0,Action|Adventure|Sci-Fi|Thriller,Roland Emmerich,534,46,580,1628841|0116629,0.010210499195208,0.0074569902092913
116277,The Fan,1996,55.0,97.9,18.63,33.16,116,5.7,202,12.202063,782,9566.0,Drama|Thriller,Tony Scott,15,7,22,0116277,0.0027381389351399,-0.0110629999259408
116583,The Hunchback of Notre Dame,1996,100.0,178.0,100.14,178.25,91,6.8,1182,13.553999,783,10545.0,Animation|Drama|Musical,Gary Trousdale,305,7,312,0257778|9613354|0116583,-0.0212947865092426,-0.0058283169503914
115798,The Cable Guy,1996,47.0,83.66,102.83,183.04,96,5.7,603,7.586577,784,9894.0,Comedy|Thriller,Ben Stiller,81,66,147,0115798,0.0043305773889132,0.0004661367477946
116778,Kingpin,1996,27.0,48.06,25.02,44.54,113,6.7,248,11.633347,785,11543.0,Comedy,Bobby Farrelly,48,14,62,0116778,0.0220250727375322,-0.0052501689787933
116213,Eraser,1996,100.0,178.0,242.3,431.29,115,5.6,553,6.919314,786,9268.0,Action|Drama|Thriller,Chuck Russell,41,4,45,0276941|0116213,0.004344885760249,-0.0031184824193542
117218,The Nutty Professor,1996,54.0,96.12,128.77,229.21,95,5.4,717,9.651581,788,9327.0,Comedy|Fantasy|Sci-Fi,Tom Shadyac,131,24,155,0144528|1296960|0057372|0117218,-0.0079910328236395,0.0194046451604738
116040,Daylight,1996,80.0,142.4,159.21,283.39,115,5.8,385,11.995799,798,11228.0,Action|Adventure|Drama|Thriller,Rob Cohen,23,4,27,0116040,0.0030251300609066,0.001569481337165
116365,The Frighteners,1996,30.0,53.4,29.36,52.26,110,6.7,413,12.09096,799,10779.0,Comedy|Horror|Thriller,Peter Jackson,41,20,61,0116365,0.008769261767743,-0.0096436013479457
116905,Lone Star,1996,5.0,8.9,13.27,23.62,135,6.9,79,9.069963,800,26748.0,Drama|Western,John Sayles,12,3,15,0116905,-0.0159879988288531,-0.0115875059620273
117333,Phenomenon,1996,32.0,56.96,152.04,270.63,123,6.2,328,5.575992,802,9294.0,Drama,Jon Turteltaub,23,1,24,0117333,0.0194758319786976,0.0062920924538962
117628,She's the One,1996,3.5,6.23,9.48,16.87,96,5.7,71,10.827266,804,11363.0,Comedy,Edward Burns,3,0,3,0117628,0.0118240074984415,-0.0215830069433059
117913,A Time to Kill,1996,40.0,71.2,152.27,271.04,149,7.0,522,13.309013,805,1645.0,Drama|Thriller,Joel Schumacher,49,2,51,0117913,-0.0019630219879296,-0.0161429707830942
116320,Fled,1996,25.0,44.5,17.19,30.6,98,5.2,49,3.906949,809,18550.0,Action|Adventure,Kevin Hooks,8,6,14,0051525|0116320,0.0062689501500356,0.0155905563771501
116707,Joe's Apartment,1996,13.0,23.14,4.62,8.22,78,5.0,87,9.490858,829,11962.0,Comedy|Fantasy|Musical,John Payson,9,4,13,0093101|0104564|0116707,-0.0181446817203278,0.016185460824059
116313,The First Wives Club,1996,26.0,46.28,116.4,207.19,102,6.5,172,10.177303,830,2925.0,Comedy,Hugh Wilson,52,9,61,7546362|0116313,0.0184126038730375,0.0084316734949587
117438,Ransom,1996,80.0,142.4,309.49,550.89,117,6.4,482,8.772188,832,3595.0,Thriller,Ron Howard,47,8,55,0049656|0117438,0.009635657588331,-0.0158673248710139
115857,Chain Reaction,1996,50.0,89.0,60.21,107.17,107,5.3,291,15.874491,836,12123.0,Action|Adventure|Thriller,Andrew Davis,22,3,25,0115857,0.0114550238556307,0.0049569328469757
117008,Matilda,1996,36.0,64.08,33.46,59.56,98,6.9,892,10.034915,837,10830.0,Comedy|Fantasy,Danny DeVito,59,7,66,3447590|0117008,-0.0183806219811948,0.0125846880972328
116191,Emma,1996,6.0,10.68,22.23,39.57,121,6.7,152,6.593011,838,3573.0,Comedy|Drama,Douglas McGrath,19,1,20,0116191,-0.0181285073280641,-0.00229680390387
